id,facility_type,name,sido,sigungu,address,doctor_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
98,요양병원,구미숲요양병원,경북,구미시,"경상북도 구미시 인동36길 89-0,  (구평동)",4,36.08667919170422,128.43011712010312, ,,의료시설,5304.14,0.0,1.558667367455147,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
99,요양병원,구미시립노인요양병원,경북,구미시,"경상북도 구미시 야은로 37-1,  (부곡동)",7,36.15357526252602,128.29016876030903,20100304,,의료시설,5893.74,0.0,2.260791043756501,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
100,요양병원,구인의료재단법인 오복요양병원,울산,울산남구,"울산광역시 남구 두왕로 335, (신정동)",2,35.53131845306082,129.30692904918772,20130607,,의료시설,4759.9553,0.0,1.3749091465768677,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
101,요양병원,국민요양병원,울산,울산남구,"울산광역시 남구 번영로 15, (야음동)",4,35.52697931339306,129.32983365431687,20020125,,의료시설,2891.03,0.0,1.0503674963191354,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
102,요양병원,군립청도노인요양병원,경북,청도군,"경상북도 청도군 화양읍 청화로 79-7, (화양읍)",2,35.64871679148321,128.73686647668043, ,, ,24.0,0.0,0.9378343146666818,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
103,요양병원,굿뉴스요양병원,경남,거제시,"경상남도 거제시 거제면 거제남서로 3554, (거제면)",6,34.85741181243658,128.58383307298487, ,, ,36.0,0.0,1.2175561007113909,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
104,요양병원,굿모닝요양병원,서울,성동구,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",5,37.560694625633744,127.06720977143385,20190917,,의료시설,4296.89,0.0,0.34130000890893675,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
105,요양병원,굿모닝요양병원,광주,광주광산구,"광주광역시 광산구 송촌길 51, 덕임요양병원 (송촌동)",2,35.13854274543368,126.77918153615626,20180731,,의료시설,2946.01,0.0,1.1840060034285667,중규모 (연면적 1000~3000㎡),중거리 (1~3km),신축 (2015년 이후),기타,100
106,요양병원,굿케어요양병원,인천,인천부평구,"인천광역시 부평구 장제로 117, 1~8층 (부평동)",5,37.496000635166695,126.72983406371429,20201014,,노유자시설,3451.57,0.0,0.7047492584477817,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
107,요양병원,그랜드자연요양병원,부산,부산남구,"부산광역시 남구 황령대로 355-14, (대연동)",5,35.14686854582601,129.09786533350575,20020919,,공동주택,628.6,0.0,1.173046433283593,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),일반 (2000~2015년),기타,65
108,요양병원,그레이스힐 요양병원,서울,노원구,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",8,37.65744822957444,127.06561462952897,20111220,,교육연구시설,8574.5,0.0,0.5732853518449059,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
109,요양병원,그린요양병원,광주,광주북구,"광주광역시 북구 북문대로 25-1, 지1, 1~4층 (운암동)",2,35.1742975889739,126.88224154191538,20220308,,제2종근린생활시설,1486.46,0.0,0.9770565085391254,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),신축 (2015년 이후),기타,85
110,요양병원,근로복지공단 경기요양병원,경기,화성만세구,"경기도 화성시 만세구 우정읍 쌍봉로 465-4, (우정읍)",3,37.115618573784545,126.79584156159433,20170224,,의료시설,7760.61,0.0,4.053806341069196,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),신축 (2015년 이후),기타,80
111,요양병원,근로복지공단 태백요양병원,강원,태백시,"강원특별자치도 태백시 보드미길 8-0,  4층 (장성동,근로복지공단태백요양병원)",2,37.104038069747844,129.0042577948933, ,, ,63.0,0.0,0.33914080312940736,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
112,요양병원,금강요양병원,인천,인천미추홀구,"인천광역시 미추홀구 인주대로 452, A동 지하1층~6층, B동 지하1층~6층 (주안동)",0,37.4505424958554,126.68656068247455,20140612,,의료시설,5651.385,0.0,1.1174792619900888,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
113,요양병원,금산효사랑요양병원,충남,금산군,"충청남도 금산군 남일면 무금로 2145, (남일면)",4,36.08291713920958,127.5055269515168,20050901,,의료시설,4334.35,0.0,2.869974301263282,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
114,요양병원,금정의료소비자생활협동조합 금송요양병원,부산,부산연제구,"부산광역시 연제구 중앙대로 1078, (연산동, 4,5층)",5,35.183890420822806,129.08059798002873,20121011,,의료시설,17512.32,0.0,1.074323604808886,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
115,요양병원,금정형주요양병원,부산,부산금정구,"부산광역시 금정구 금강로 638, (남산동)",5,35.26419985215883,129.08880740849762, ,, ,0.0,0.0,0.3487657250288421,미상,근거리 (1km 미만),미상,기타,65
116,요양병원,기장연세요양병원,부산,부산기장군,"부산광역시 기장군 기장읍 반송로 1644, (기장읍)",6,35.25080020389413,129.2178217535241,20150501,,의료시설,3287.001,0.0,1.1330366646531587,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,100
117,요양병원,기통찬요양병원,전남,목포시,"전라남도 목포시 백년대로 267, 267",4,34.8028217243876,126.4174448078963,20091228,,의료시설,5289.55,0.0,1.2272493241878666,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
118,요양병원,김신요양병원,대구,대구수성구,"대구광역시 수성구 수성로 228, 지하1~10층 (중동)",8,35.845861956356245,128.61314247026115,20190902,,의료시설,8016.71,0.0,1.2964218926927837,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
119,요양병원,김천요양병원,경북,김천시,"경상북도 김천시 모암길 3,  (용두동)",5,36.12103039251429,128.12744367722863, ,,의료시설,6107.681,0.0,1.0612033397481535,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
120,요양병원,김포 서울 대효요양병원,경기,김포시,"경기도 김포시 고촌읍 장차로5번길 5-17, 중원빌딩 B1,1~2,4층 6~12층호",7,37.60290322998013,126.76890283511966,20180222,,업무시설,6743.75,0.0,0.4294442529103562,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
121,요양병원,김포다올요양병원,경기,김포시,"경기도 김포시 김포한강10로133번길 67, 지1-2층 (구래동)",6,37.641083815925455,126.61911803517359,20191213,,의료시설,4236.63,0.0,2.2226825990432197,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
122,요양병원,김포선요양병원,경기,김포시,"경기도 김포시 김포한강4로 561, 3~7층 (구래동)",6,37.64492525065173,126.62158304383036,20230710,,의료시설,6993.0901,0.0,2.0844217556279,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
123,요양병원,꿈의숲요양병원,서울,강북구,"서울특별시 강북구 월계로 183, (번동)",8,37.62057572853918,127.04490096046689,20190628,,의료시설,9098.6,0.0,1.2894921854837076,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
124,요양병원,나무요양병원,인천,인천서구,"인천광역시 서구 고산후로121번길 19, 새롬프라자 1~5층 (원당동)",3,37.59457411123859,126.69710572895079,20171211,,제1종근린생활시설,4490.34,0.0,0.23863027350190372,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
125,요양병원,나은요양병원,인천,인천남동구,"인천광역시 남동구 소래역남로16번길 20, 둘리프라자 (논현동)",6,37.39837619868716,126.73576913960021,20180626,,의료시설,4235.37,0.0,0.9404020098516381,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
126,요양병원,나은요양병원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 기린대로 951-0,  (여의동)",3,35.86442529870503,127.08065000488205,20120531,,의료시설,4501.2,0.0,1.5362466014237028,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
127,요양병원,나주광주요양병원,전남,나주시,"전라남도 나주시 예향로 3782-0,  (이창동)",7,34.99209378759008,126.71149442348208, ,, ,108.0,0.0,0.5432467666727936,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
128,요양병원,나주중앙요양병원,전남,나주시,"전라남도 나주시 영산로 5406,  (성북동)",4,35.03548143751213,126.71976372393863,20101217,,의료시설,3951.15,0.0,1.2042607333773936,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
129,요양병원,남구THE선요양병원,광주,광주남구,"광주광역시 남구 효덕로303번길 12,  (송하동)",7,35.11038284392049,126.89560168628154,19931127,,제2종근린생활시설,2769.73,0.0,1.547973214914794,중규모 (연면적 1000~3000㎡),중거리 (1~3km),노후 (2000년 이전),기타,65
130,요양병원,남구미요양병원,경북,구미시,"경상북도 구미시 금오대로 378, (오태동)",4,36.07715148555931,128.35270717183832, ,,의료시설,5462.33,0.0,1.5813583015139248,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
131,요양병원,남대구요양병원,대구,대구서구,"대구광역시 서구 서대구로 315, (비산동)",4,35.885865061552025,128.55712427153483,20140227,,의료시설,1952.45,0.0,0.48720105029251726,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
132,요양병원,남대전요양병원,대전,대전동구,"대전광역시 동구 산서로1660번길 142, (대별동)",6,36.28332191089471,127.4622266667308,20151228,,의료시설,6553.99,0.0,0.49745851510503125,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,100
133,요양병원,남산정요양병원,부산,부산북구,"부산광역시 북구 만덕대로 158, (덕천동)",4,35.21306532487018,129.02195832623372,20130220,,제1종근린생활시설,3141.67,0.0,1.2522982588669898,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
134,요양병원,남서울요양병원,서울,구로구,"서울특별시 구로구 남부순환로 1291, 영진오피스 A동 2~7층 (가리봉동)",4,37.478889505325725,126.8943280768693, ,, ,0.0,0.0,0.6925007144935563,미상,근거리 (1km 미만),미상,기타,65
135,요양병원,남악정다운요양병원,전남,무안군,"전라남도 무안군 삼향읍 삼일로 13-1, (삼향읍)",0,34.828540168612186,126.45315222460886, ,,의료시설,7026.16,0.0,2.9175140085561515,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
136,요양병원,남양주나무요양병원,경기,남양주시,"경기도 남양주시 평내로29번길 41, 메인프라자 9층 (평내동)",2,37.645442070452845,127.2350090112815,20121024,,제2종근린생활시설,21733.14,0.0,0.3107333609678909,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
137,요양병원,남양주정드림노인전문병원,경기,남양주시,"경기도 남양주시 사릉로 13, (금곡동)",5,37.634582997215794,127.20696685006561,20120829,,노유자시설,5316.26,0.0,0.4658483202202982,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
138,요양병원,남원효사랑요양병원,전북,남원시,"전북특별자치도 남원시 옥정4길 7, (향교동)",4,35.41513341228651,127.38708478269315,20010420,,제1종근린생활시설,1618.65,0.0,0.8853252943409763,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,65
139,요양병원,남지요양병원,경남,창녕군,"경상남도 창녕군 남지읍 동포로 15, (남지읍)",4,35.390819208663075,128.48135861736193,20021031,,의료시설,958.83,0.0,0.4563899051616918,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),일반 (2000~2015년),기타,80
140,요양병원,남해군립노인전문병원,경남,남해군,"경상남도 남해군 남해읍 화전로 173-1, (남해노인전문병원)",2,34.846660450856504,127.89264885638266,20250217,,의료시설,3255.23,0.0,1.8704980863967458,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
141,요양병원,네이처요양병원,서울,강남구,"서울특별시 강남구 헌릉로569길 21-40, 지하3~4층, 지하2층일부, 지하1층일부, 지상1층일부, 지상2~8층 (세곡동)",6,37.46639921977002,127.0997277394754, ,, ,18.0,0.0,0.7977605651727243,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
142,요양병원,노블레스요양병원,부산,부산동래구,"부산광역시 동래구 충렬대로 437, 안락동 요양병원 (안락동)",6,35.19667847347651,129.10627846452246,20071206,,제2종근린생활시설,459.39,0.0,1.0382899677594837,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),일반 (2000~2015년),기타,65
143,요양병원,노블레스요양병원,울산,울산남구,"울산광역시 남구 돋질로 277, 지하1층,지상1-8층 (삼산동)",5,35.54445857122369,129.3350699663879, ,, ,125.98,0.0,0.27784870351129415,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
144,요양병원,노블요양병원,전남,나주시,"전라남도 나주시 남평읍 세남로 1566-3, (남평읍)",7,35.02730178972972,126.83474210530858,20100527,,의료시설,10379.29,0.0,1.8710799734229833,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
145,요양병원,노블케어요양병원,서울,강남구,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",6,37.52699220981009,127.0338223580001,20090709,,의료시설,4542.55,0.0,0.6001232903456387,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
146,요양병원,노원솔요양병원,서울,노원구,"서울특별시 노원구 덕릉로 690, 기업은행 2,3,4,5층 (중계동)",5,37.659174478217494,127.07566552736132,20130122,,업무시설,3134.75,0.0,0.5094694344465319,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
147,요양병원,녹십자요양병원,서울,금천구,"서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)",4,37.45196946585373,126.90211184947992,20110616,,업무시설,7964.36,0.0,0.4036742268923853,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
148,요양병원,녹십자요양병원,경남,김해시,"경상남도 김해시 호계로 416, (부원동)",3,35.22756812436833,128.88547677274022,20060120,,업무시설,1917.38,0.0,1.0773056346057361,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,65
