id,facility_type,name,sido,sigungu,address,capacity,caregiver_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
1401,요양원,동명노인복지센타,,관악구,관악구 봉천로23라길 15 (봉천동),90,63,37.48817157417778,126.93698663918296,20071231,,노유자시설,4396.12,0.0,0.43990835471093376,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
1402,요양원,미성요양원,,관악구,관악구 난곡로63가길 42 (신림동),75,46,37.47919972528881,126.91420617426084,20030715,,교육연구및복지시설,2703.83,0.0,0.4157646448739263,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1403,요양원,법화노인요양원,,관악구,관악구 법원단지길 153 (신림동),26,16,37.47635821847233,126.92489424467217,20040816,,교육연구시설,1615.47,0.0,0.7744979204768536,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1404,요양원,관악노인종합사회복지관 병설 관악치매전문요양센터,,관악구,관악구 보라매로 35 (봉천동),23,19,37.49290036631227,126.9262953275946,,,,,,0.41603039351906845,중규모 (10~49인),근거리 (1km 미만),미상,기타,100
1405,요양원,강남한보리전문요양원,,관악구,관악구 남부순환로 1529-1 (신림동),53,29,37.483218007689615,126.92059331649527,20130904,,노유자시설,1291.73,0.0,0.7710315106186557,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
1406,요양원,삼성요양원,,관악구,"관악구 호암로 401 (신림동, 주공2300프라자 4층 ~ 5층)",26,19,37.461080340383,126.92595988241288,20101222,,제1종근린생활시설,1589.82,0.0,1.8430148214716477,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
1407,요양원,관악실버케어,,관악구,관악구 대학18길 34-7 (신림동),17,13,37.46455965691169,126.93631148870986,20091203,,노유자시설,410.76,0.0,1.7312898818480793,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1408,요양원,나은요양원,,관악구,관악구 난곡로 280-1 (신림동),19,15,37.4790069277973,126.91529417641769,20221209,,노유자시설,536.01,0.0,0.3694294168329137,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
1409,요양원,서울숲요양원,,관악구,관악구 난향7길 68 (신림동),99,70,37.45953186732136,126.91509032203848, ,, ,17.11,0.0,1.5674777976804597,대규모 (50인 이상),중거리 (1~3km),미상,기타,65
1410,요양원,장생시니어타운,,서초구,서초구 강남대로89길 10 (반포동),45,29,37.50949927922031,127.02125528408999,20100329,,노유자시설,685.07,0.0,1.4368471040278878,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1411,요양원,구립서초노인요양센터,,서초구,서초구 남부순환로340길 21 (서초동),200,145,37.48178406226032,127.02450966960382,20211018,,노유자시설,11209.8,0.0,0.0830102107454031,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
1412,요양원,강동노인복지관 치매요양원,,강동구,"강동구 동남로71길 32-5 5층 (명일동, 강동노인종합복지관)",25,14,37.55221082799878,127.15462092425756,,,,,,0.5895092355026429,중규모 (10~49인),근거리 (1km 미만),미상,기타,100
1413,요양원,대한연세요양원,,강동구,강동구 고덕로 421 (강일동),132,71,37.55739116718158,127.1725749576113,20160203,,노유자시설,4638.67,0.0,0.6263734842232265,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
1414,요양원,강일성모노인요양원,,강동구,강동구 고덕로 476 (강일동),78,55,37.55782187540387,127.1784552453484,,,,,,0.12060523653062794,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1415,요양원,마더노인요양센터,,강동구,"강동구 명일로 230 2층 (길동, 삼보프리빌)",29,20,37.53914877588492,127.1468186971121,20100127,,공동주택,6048.38,0.0,0.2955969421612645,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1416,요양원,서울케어링하우스,,강동구,강동구 올림픽로 831 (암사동),82,61,37.55513582050666,127.12901092344282,20081229,,업무시설,3553.59,0.0,0.11943841660490306,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1417,요양원,종근당산업(주) 벨포레스트,,강동구,강동구 고덕로 463 (강일동),84,69,37.55807539894586,127.17721354930431,20210817,,노유자시설,4929.11,0.0,0.2323563911585703,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
1418,요양원,강동힐링요양원,,강동구,강동구 천호대로 1240-9 1층 (둔촌동),29,20,37.536057435957176,127.14891313671265,20110309,,노유자시설,718.51,0.0,0.6756113801231677,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
1419,요양원,시립강동실버케어센터,,강동구,강동구 고덕로 185 (고덕동),89,68,37.55524424253926,127.14641921717245, ,, ,182.25,0.0,0.5227667585402634,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
1420,요양원,굿모닝노인요양원,,중구,중구 대영로 235 (영주동),81,30,35.11236046976562,129.03640441106688,20211020,,노유자시설,4633.051,0.0,0.38714466852219226,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,80
1421,요양원,안나노인건강센터,,서구,서구 꽃마을로163번길 94-16 (서대신동3가),80,54,35.12771877140516,129.00466924596878,20080718,,노유자시설,3076.34,0.0,1.8540293390996223,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
1422,요양원,실버웰요양센터,,서구,서구 시약로 35 (서대신동3가),150,44,35.11272632686976,129.00857758078402,20070831,,노유자시설,6052.86,0.0,1.3936766072725146,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,60
1423,요양원,송도사랑요양원,,서구,서구 암남공원로 522 (암남동),100,64,35.07976560945816,129.01213723656699,,,,,,0.9869955433847314,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1424,요양원,인창서구그린빌요양원,,서구,서구 대영로73번길 111(동대신동3가),49,0,35.1151322615862,129.01655267884917,20071220,,노유자시설,1329.16,0.0,1.3343708000396959,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,60
1425,요양원,송원노인전문요양원,,동구,동구 안창로 51 (범일동),120,70,35.145629002716106,129.04393757863517,,,,,,0.19642380586343572,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1426,요양원,인창동구노인요양원,,동구,동구 고관로 34 (초량동),144,88,35.12236945684708,129.04297566828598,,,,,,0.27400147717102863,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1427,요양원,파랑새노인건강센터,,영도구,영도구 와치로 78 (청학동),123,74,35.08596672537928,129.0596136038178,20030506,,교육연구및복지시설,5074.96,0.0,1.1200227504990832,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
1428,요양원,영도요양원,,영도구,"영도구 중리로 35 101~401호 (동삼동, 영도빌딩)",29,20,35.07396981519162,129.06805292476437,20240501,,노유자시설,1902.18,0.0,1.1757579233460398,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
1429,요양원,동진노인복지센터,,북구,북구 덕천로 101-7 (덕천동),28,20,35.209991610972025,129.01545412110855,20080904,,노유자시설,767.34,0.0,0.6545411960842892,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
1430,요양원,라온요양원,,북구,북구 금곡대로550번길 22 (금곡동),47,21,35.25633823830195,129.0130575815803,20011231,,제2종근린생활시설,1508.9,0.0,1.2285943177694276,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
1431,요양원,로뎀노인요양원,,북구,북구 의성로 130 (덕천동),72,50,35.209043390156396,129.01120736959763,20090409,,노유자시설,1963.39,0.0,0.34193643176205746,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
1432,요양원,만덕노인요양원,,북구,북구 상학산복길 145 (만덕동),37,26,35.21776055624329,129.03764608144513,,,,,,1.4890884147829426,중규모 (10~49인),중거리 (1~3km),미상,기타,100
1433,요양원,연우어르신의 집,,북구,북구 덕천로381번길 17-27 (만덕동),61,37,35.21093784759691,129.044197871118,20140225,,노유자시설,1454.0,0.0,1.2005396162104633,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
1434,요양원,해뜨락요양원,,북구,북구 덕천로381번길 14 (만덕동),36,25,35.210645263192404,129.04525274321082,20110224,,노유자시설,1001.46,0.0,1.2636532554696998,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1435,요양원,하나노인요양원,,북구,북구 백양대로 1131 (구포동),155,69,35.20496504173751,129.00211323666915, ,, ,0.0,0.0,0.8848925297031827,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
1436,요양원,금곡중앙요양원,,북구,북구 금곡대로616번길 12 (금곡동),49,31,35.26199712121256,129.01533272940202,20090306,,교육연구시설,1180.33,0.0,0.5663599706858348,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1437,요양원,은화노인요양원,,해운대구,해운대구 반송로 832 (반송동),37,30,35.227753542937634,129.14707372220417,20160628,,의료시설,4259.52,0.0,0.25645058127343073,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
1438,요양원,영화소규모요양시설,,해운대구,해운대구 재송2로90번길 25 (재송동),20,15,35.19170200287256,129.13409738276127,20070921,,노유자시설,488.9,0.0,1.6080927618510572,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1439,요양원,안심노인요양시설,,해운대구,해운대구 아랫반송로89번길 8 (반송동),40,21,35.22051668815011,129.15325998544512,20080707,,노유자시설,1080.67,0.0,0.7854011634102597,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
1440,요양원,다인실버홈,,해운대구,해운대구 재반로84번길 88 (재송동),33,22,35.188003603253904,129.12962709414793,20090311,,노유자시설,792.84,0.0,1.4981552981357384,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1441,요양원,세림어르신의집,,해운대구,해운대구 운봉길186번길 18 (반송동),39,24,35.2362325266278,129.1434620555885,20091210,,노유자시설,912.35,0.0,1.24168343540099,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
1442,요양원,해운대실버홈,,해운대구,"해운대구 송정1로7번길 30-5 (송정동, 해운대실버홈)",80,50,35.18107038645367,129.1978149492395,20130426,,노유자시설,1990.17,0.0,0.5607633521585845,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
1443,요양원,신세계해운대요양원,,해운대구,해운대구 양운로 98 13층 (좌동),43,28,35.17169969947587,129.174850657187,20080404,,판매시설,15204.65,0.0,0.7856406955050086,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1444,요양원,평화노인요양원,,사하구,사하구 승학로233번길 49 (괴정동),208,115,35.10427073775914,128.98963764066121,20070213,,노유자시설,5999.6,0.0,0.5486555885717641,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
1445,요양원,해피빌요양원,,사하구,사하구 다대로83번길 111 (괴정동),90,47,35.0936671624402,128.98304036610378,20060209,,교육연구및복지시설,2086.44,0.0,0.8034791445942405,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1446,요양원,인창실버웰,,사하구,사하구 다대로83번길 132 (괴정동),100,67,35.0938019143717,128.98410820103533,,,,,,0.7359583929922109,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1447,요양원,늘푸른노인전문요양센터,,사하구,"사하구 낙동대로216번길 3 (괴정동, 신화타워프라자 2층)",46,20,35.100541219545406,128.9927134675528,20160112,,공동주택,10502.2,0.0,0.4109420105439921,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
1448,요양원,안심노인건강센터 사하점,,사하구,사하구 다대낙조2길 3 (다대동),23,16,35.050391551414336,128.9658672708988,20090722,,제1종근린생활시설,3610.79,0.0,0.4191458322165149,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1449,요양원,아들요양원,,사하구,사하구 천해로 131 (감천동),28,20,35.08825775634233,129.00822366921426,20101025,,노유자시설,1297.98,0.0,0.37431758951812993,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
1450,요양원,연화원 소규모요양시설(가형),,연제구,연제구 중앙대로 1066번길 35 (연산동),24,14,35.182310142006685,129.08125510030288,20050502,,교육연구및복지시설,488.99,0.0,0.9353544970391261,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1451,요양원,큰별요양원,,연제구,연제구 과정로132번길 66-1 (연산동),60,42,35.182784919792546,129.11100439525939,,,,,,0.48233102533380673,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1452,요양원,성분도어버이집,,수영구,수영구 수영로497번길 18 (광안동),61,48,35.151266647556966,129.11056515337367, ,, ,0.0,0.0,1.2341183135459353,대규모 (50인 이상),중거리 (1~3km),미상,기타,65
1453,요양원,상락정배산실버빌,,수영구,수영구 망미배산로76번나길 33 (망미동),74,43,35.1772961399998,129.09811291152874,,,,,,0.7625701155061361,대규모 (50인 이상),근거리 (1km 미만),미상,기타,100
1454,요양원,흰돌요양센터(목제관),,수영구,수영구 연수로260번길 53-1 (망미동),48,30,35.170102813415,129.09948734600903,,,,,,0.6632320953399229,중규모 (10~49인),근거리 (1km 미만),미상,기타,100
1456,요양원,수영효도요양원,,수영구,"수영구 과정로 49 (망미동, 수영효도요양원)",94,63,35.175734191036696,129.10718436938174,20020329,,의료시설,3497.73,0.0,0.09821502340238174,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1457,요양원,보성실버홈,,사상구,"사상구 가야대로330번길 58-4 (주례동, 보성실버홈)",15,11,35.148231298028975,129.00886821351128,20090323,,노유자시설,370.64,0.0,0.7538080311122701,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
1458,요양원,참조은실버요양원,,사상구,사상구 백양대로572번길 17-8 (감전동),90,36,35.158024535124724,128.99115745180688,20090623,,노유자시설,3072.93,0.0,1.2600855320309907,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
1459,요양원,정향효마을,,사상구,"사상구 백양대로 687-23 (덕포동, 외 2필지)",84,46,35.16766132385837,128.98818356987806, ,,공동주택,658.5,0.0,1.1322353085446,대규모 (50인 이상),중거리 (1~3km),미상,기타,65
1460,요양원,노인건강센터,,사상구,"사상구 학감대로39번길 129 (학장동, 부산노인건강센터)",167,109,35.13145965910193,128.99666942363305,,,,,,1.0735659591526678,대규모 (50인 이상),중거리 (1~3km),미상,기타,100
